movieId	title	genres	year	imdbId	tags	rating
3571	['Time Code']	['Comedy', 'Drama']	['2000']	220100	NULL	3.0
3572	['Carnosaur']	['Horror', 'Sci-Fi']	['1993']	106521	NULL	2.0
3573	['Carnosaur 2']	['Horror', 'Sci-Fi']	['1995']	112634	NULL	1.5
3574	['Carnosaur 3: Primal Species']	['Horror', 'Sci-Fi']	['1996']	115834	NULL	1.0
3576	['Hidden, The']	['Action', 'Horror', 'Sci-Fi']	['1987']	93185	NULL	3.5
3577	['Two Moon Junction']	['Drama', 'Romance']	['1988']	96324	NULL	2.0
3578	['Gladiator']	['Action', 'Adventure', 'Drama']	['2000']	172495	['ancient Rome', 'Epic', 'history', 'imdb top 250', 'revenge', 'Rome', 'Russell Crowe', 'Romans']	3.94
3580	['Up at the Villa']	['Drama']	['2000']	153464	NULL	3.5
3581	['Human Traffic']	['Comedy']	['1999']	188674	NULL	3.5
3584	['Breathless']	['Action', 'Drama', 'Romance', 'Thriller']	['1983']	85276	NULL	2.0
3586	['The Idolmaker']	['Drama', 'Romance']	['1980']	80913	NULL	4.0
3587	['Inferno']	['Horror']	['1980']	80923	NULL	2.5
3590	['Lords of Flatbush, The']	['Comedy', 'Drama']	['1974']	71772	NULL	2.0
3591	['Mr. Mom']	['Comedy', 'Drama']	['1983']	85970	NULL	2.73
3592	['Time Masters (Maîtres du temps, Les)']	['Animation', 'Sci-Fi']	['1982']	84315	NULL	4.5
3593	['Battlefield Earth']	['Action', 'Sci-Fi']	['2000']	185183	NULL	1.66
3594	['Center Stage']	['Drama', 'Musical']	['2000']	210616	NULL	3.25
3596	['Screwed']	['Comedy']	['2000']	156323	NULL	1.0
3597	['Whipped']	['Comedy']	['2000']	174336	NULL	2.0
3598	['Hamlet']	['Crime', 'Drama', 'Romance', 'Thriller']	['2000']	171359	NULL	3.0
3599	['Anchors Aweigh']	['Comedy', 'Musical']	['1945']	37514	NULL	3.2
3604	['Gypsy']	['Musical']	['1962']	56048	NULL	0.5
3606	['On the Town']	['Comedy', 'Musical', 'Romance']	['1949']	41716	NULL	3.75
3608	"[""Pee-wee's Big Adventure""]"	['Adventure', 'Comedy']	['1985']	89791	['Pee Wee Herman']	2.94
3609	['Regret to Inform']	['Documentary']	['1998']	181786	NULL	3.5
3614	['Honeymoon in Vegas']	['Comedy', 'Romance']	['1992']	104438	NULL	2.94
3615	['Dinosaur']	['Adventure', 'Animation', 'Children']	['2000']	130623	NULL	3.11
3616	['Loser']	['Comedy', 'Romance']	['2000']	217630	NULL	3.3
3617	['Road Trip']	['Comedy']	['2000']	215129	NULL	3.09
3618	['Small Time Crooks']	['Comedy', 'Crime']	['2000']	196216	NULL	3.54
3619	['Hollywood Knights, The']	['Comedy']	['1980']	80881	NULL	2.0
3622	['Twelve Chairs, The']	['Comedy']	['1970']	66495	NULL	3.0
3623	['Mission: Impossible II']	['Action', 'Adventure', 'Thriller']	['2000']	120755	NULL	2.71
3624	['Shanghai Noon']	['Action', 'Adventure', 'Comedy', 'Western']	['2000']	184894	NULL	3.15
3625	['Better Living Through Circuitry']	['Documentary']	['1999']	207998	NULL	2.0
3626	['8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women)']	['Comedy']	['1999']	154443	NULL	3.33
3627	['Carnival of Souls']	['Horror', 'Thriller']	['1962']	55830	NULL	3.88
3628	['Flying Tigers']	['Action', 'Drama', 'Romance', 'War']	['1942']	34742	NULL	3.0
3629	['Gold Rush, The']	['Adventure', 'Comedy', 'Romance']	['1925']	15864	['mining']	4.07
3632	['Monsieur Verdoux']	['Comedy', 'Crime']	['1947']	39631	NULL	4.0
3633	"[""On Her Majesty's Secret Service""]"	['Action', 'Adventure', 'Romance', 'Thriller']	['1969']	64757	NULL	3.26
3634	['Seven Days in May']	['Thriller']	['1964']	58576	NULL	4.0
3635	['Spy Who Loved Me, The']	['Action', 'Adventure', 'Thriller']	['1977']	76752	NULL	3.44
3637	['Vagabond (Sans toit ni loi)']	['Drama']	['1985']	89960	NULL	5.0
3638	['Moonraker']	['Action', 'Adventure', 'Sci-Fi', 'Thriller']	['1979']	79574	NULL	3.13
3639	['Man with the Golden Gun, The']	['Action', 'Adventure', 'Thriller']	['1974']	71807	NULL	3.58
3640	['King in New York, A']	['Comedy', 'Drama']	['1957']	50598	NULL	4.0
3641	['Woman of Paris, A']	['Drama']	['1923']	14624	NULL	4.0
3643	['Fighting Seabees, The']	['Action', 'Drama', 'War']	['1944']	36824	NULL	3.5
3646	"[""Big Momma's House""]"	['Comedy']	['2000']	208003	NULL	2.18
3648	['Abominable Snowman, The (Abominable Snowman of the Himalayas, The)']	['Horror', 'Sci-Fi']	['1957']	50095	NULL	4.0
3649	['American Gigolo']	['Drama']	['1980']	80365	NULL	2.69
3652	['City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi)']	['Horror']	['1980']	81318	NULL	3.0
3653	['Endless Summer, The']	['Documentary']	['1966']	60371	NULL	4.17
3654	['Guns of Navarone, The']	['Action', 'Adventure', 'Drama', 'War']	['1961']	54953	NULL	3.77
3655	['Blow-Out (La grande bouffe)']	['Drama']	['1973']	70130	NULL	4.25
3658	['Quatermass and the Pit']	['Horror', 'Sci-Fi']	['1967']	62168	NULL	3.0
3660	['Puppet Master']	['Horror', 'Sci-Fi', 'Thriller']	['1989']	98143	NULL	2.0
3661	['Puppet Master II']	['Horror', 'Sci-Fi', 'Thriller']	['1991']	100438	NULL	3.0
3662	"[""Puppet Master III: Toulon's Revenge""]"	['Horror', 'Sci-Fi', 'Thriller']	['1991']	102728	NULL	3.0
3663	['Puppet Master 4']	['Horror', 'Sci-Fi', 'Thriller']	['1993']	107899	NULL	2.0
3664	['Puppet Master 5: The Final Chapter']	['Horror', 'Sci-Fi', 'Thriller']	['1994']	110916	NULL	2.0
3667	['Rent-A-Cop']	['Action', 'Comedy', 'Crime']	['1988']	95977	NULL	1.0
3668	['Romeo and Juliet']	['Drama', 'Romance']	['1968']	63518	NULL	3.67
3669	['Stay Tuned']	['Comedy']	['1992']	105466	NULL	2.5
3671	['Blazing Saddles']	['Comedy', 'Western']	['1974']	71230	['dark humor', 'easygoing', 'silly']	3.94
3672	['Benji']	['Adventure', 'Children']	['1974']	71206	NULL	3.8
3673	['Benji the Hunted']	['Adventure', 'Children']	['1987']	92638	NULL	4.5
3674	['For the Love of Benji']	['Adventure', 'Children', 'Comedy', 'Drama']	['1977']	76044	NULL	4.0
3675	['White Christmas']	['Comedy', 'Musical', 'Romance']	['1954']	47673	['Christmas']	4.19
3676	['Eraserhead']	['Drama', 'Horror']	['1977']	74486	['In Netflix queue', 'art house', 'Atmospheric', 'creepy', 'cryptic', 'dark', 'disturbing', 'dreamlike', 'enigmatic', 'fucked up', 'gruesome', 'hallucinatory', 'Insane', 'paranoid', 'strange', 'surreal', 'weird']	3.75
3677	['Baraka']	['Documentary']	['1992']	103767	NULL	4.12
3678	['Man with the Golden Arm, The']	['Drama']	['1955']	48347	NULL	5.0
3679	['Decline of Western Civilization, The']	['Documentary', 'Musical']	['1981']	82252	NULL	3.75
3680	['Decline of Western Civilization Part II: The Metal Years, The']	['Documentary']	['1988']	94980	NULL	3.0
3681	['For a Few Dollars More (Per qualche dollaro in più)']	['Action', 'Drama', 'Thriller', 'Western']	['1965']	59578	NULL	4.15
3682	['Magnum Force']	['Action', 'Crime', 'Drama', 'Thriller']	['1973']	70355	NULL	3.7
3683	['Blood Simple']	['Crime', 'Drama', 'Film-Noir']	['1984']	86979	['Coen Brothers']	4.0
3684	['Fabulous Baker Boys, The']	['Drama', 'Romance']	['1989']	97322	NULL	3.07
3685	"[""Prizzi's Honor""]"	['Comedy', 'Drama', 'Romance']	['1985']	89841	NULL	3.78
3686	['Flatliners']	['Horror', 'Sci-Fi', 'Thriller']	['1990']	99582	NULL	2.93
3687	['Light Years (Gandahar)']	['Adventure', 'Animation', 'Fantasy', 'Sci-Fi']	['Gandahar', '1988']	95525	NULL	5.0
3688	"[""Porky's""]"	['Comedy']	['1982']	84522	NULL	2.14
3689	"[""Porky's II: The Next Day""]"	['Comedy']	['1983']	86129	NULL	1.75
3690	"[""Porky's Revenge""]"	['Comedy']	['1985']	89826	NULL	2.0
3691	['Private School']	['Comedy']	['1983']	86143	NULL	3.0
3692	"[""Class of Nuke 'Em High""]"	['Comedy', 'Horror']	['1986']	90849	NULL	3.0
3693	['Toxic Avenger, The']	['Comedy', 'Horror']	['1985']	90190	NULL	2.12
3694	['Toxic Avenger, Part II, The']	['Comedy', 'Horror']	['1989']	98503	NULL	2.0
3695	['Toxic Avenger Part III: The Last Temptation of Toxie, The']	['Comedy', 'Horror']	['1989']	98502	NULL	2.0
3696	['Night of the Creeps']	['Comedy', 'Horror', 'Sci-Fi', 'Thriller']	['1986']	91630	NULL	3.17
3697	['Predator 2']	['Action', 'Sci-Fi', 'Thriller']	['1990']	100403	NULL	2.9
3698	['Running Man, The']	['Action', 'Sci-Fi']	['1987']	93894	NULL	3.22
3699	['Starman']	['Adventure', 'Drama', 'Romance', 'Sci-Fi']	['1984']	88172	NULL	3.15
3700	['Brother from Another Planet, The']	['Drama', 'Sci-Fi']	['1984']	87004	NULL	2.5
3701	['Alien Nation']	['Crime', 'Drama', 'Sci-Fi', 'Thriller']	['1988']	94631	NULL	3.12
3702	['Mad Max']	['Action', 'Adventure', 'Sci-Fi']	['1979']	79501	NULL	3.49
3703	['Road Warrior, The (Mad Max 2)']	['Action', 'Adventure', 'Sci-Fi', 'Thriller']	['1981']	82694	NULL	4.04
3704	['Mad Max Beyond Thunderdome']	['Action', 'Adventure', 'Sci-Fi']	['1985']	89530	NULL	3.27
3705	['Bird on a Wire']	['Action', 'Comedy', 'Romance']	['1990']	99141	NULL	2.31
3706	['Angel Heart']	['Film-Noir', 'Horror', 'Mystery', 'Thriller']	['1987']	92563	NULL	3.0
3707	['9 1/2 Weeks (Nine 1/2 Weeks)']	['Drama', 'Romance']	['1986']	91635	NULL	2.7
3708	['Firestarter']	['Horror', 'Thriller']	['1984']	87262	NULL	3.05
3709	['Sleepwalkers']	['Horror']	['1992']	105428	NULL	2.0
3710	['Action Jackson']	['Action', 'Comedy', 'Crime', 'Thriller']	['1988']	94612	NULL	1.67
3711	['Sarafina!']	['Drama']	['1992']	105316	NULL	4.0
3712	['Soapdish']	['Comedy']	['1991']	102951	['television']	2.83
3713	['Long Walk Home, The']	['Drama']	['1990']	100046	NULL	4.0
3714	"[""Clara's Heart""]"	['Drama']	['1988']	94882	NULL	2.5
3715	['Burglar']	['Comedy', 'Crime']	['1987']	92710	NULL	2.75
3716	['Fatal Beauty']	['Action', 'Comedy', 'Crime', 'Drama']	['1987']	93011	NULL	1.0
3717	['Gone in 60 Seconds']	['Action', 'Crime']	['2000']	187078	NULL	3.22
3719	"[""Love's Labour's Lost""]"	['Comedy', 'Romance']	['2000']	182295	NULL	3.0
3720	['Sunshine']	['Drama']	['1999']	145503	NULL	4.0
3723	['Hamlet']	['Drama']	['1990']	99726	['Shakespeare']	3.8
3724	['Coming Home']	['Drama', 'War']	['1978']	77362	['Vietnam']	3.3
3725	['American Pop']	['Animation', 'Musical']	['1981']	82009	NULL	3.5
3726	['Assault on Precinct 13']	['Action', 'Thriller']	['1976']	74156	NULL	3.6
3727	['Near Dark']	['Horror', 'Western']	['1987']	93605	NULL	4.31
3728	['One False Move']	['Crime', 'Drama', 'Film-Noir', 'Thriller']	['1992']	102592	NULL	3.75
3729	['Shaft']	['Action', 'Crime', 'Drama', 'Thriller']	['1971']	67741	NULL	4.0
3730	['Conversation, The']	['Drama', 'Mystery']	['1974']	71360	['spying']	4.21
3731	"[""Cutter's Way""]"	['Drama', 'Thriller']	['1981']	82220	NULL	3.0
3732	['Fury, The']	['Horror']	['1978']	77588	NULL	3.0
3733	['Paper Chase, The']	['Drama']	['1973']	70509	NULL	3.83
3735	['Serpico']	['Crime', 'Drama']	['1973']	70666	['police']	3.79
3736	['Ace in the Hole (Big Carnival, The)']	['Drama']	['1951']	43338	NULL	3.0
3737	['Lonely Are the Brave']	['Drama', 'Western']	['1962']	56195	NULL	4.0
3738	['Sugarland Express, The']	['Drama']	['1974']	72226	NULL	3.0
3739	['Trouble in Paradise']	['Comedy', 'Romance']	['1932']	23622	NULL	3.5
3740	['Big Trouble in Little China']	['Action', 'Adventure', 'Comedy', 'Fantasy']	['1986']	90728	NULL	3.86
3741	['Badlands']	['Crime', 'Drama', 'Thriller']	['1973']	69762	NULL	4.09
3742	['Battleship Potemkin']	['Drama', 'War']	['1925']	15648	NULL	3.65
3743	['Boys and Girls']	['Comedy', 'Romance']	['2000']	204175	NULL	2.0
3744	['Shaft']	['Action', 'Crime', 'Thriller']	['2000']	162650	NULL	2.66
3745	['Titan A.E.']	['Action', 'Adventure', 'Animation', 'Children', 'Sci-Fi']	['2000']	120913	NULL	3.41
3746	['Butterfly (La lengua de las mariposas)']	['Drama']	['1999']	188030	NULL	4.0
3747	"[""Jesus' Son""]"	['Drama']	['1999']	186253	NULL	3.5
3751	['Chicken Run']	['Animation', 'Children', 'Comedy']	['2000']	120630	NULL	3.55
3752	['Me, Myself & Irene']	['Adventure', 'Comedy']	['2000']	183505	NULL	3.09
3753	['Patriot, The']	['Action', 'Drama', 'War']	['2000']	187393	NULL	3.45
3754	['Adventures of Rocky and Bullwinkle, The']	['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']	['2000']	131704	NULL	2.22
3755	['Perfect Storm, The']	['Drama', 'Thriller']	['2000']	177971	NULL	3.17
3756	['Golden Bowl, The']	['Drama']	['2000']	200669	NULL	4.0
3758	['Communion']	['Drama', 'Sci-Fi', 'Thriller']	['1989']	97100	NULL	3.5
3760	['Kentucky Fried Movie, The']	['Comedy']	['1977']	76257	NULL	3.5
3761	['Blood In, Blood Out']	['Action', 'Crime', 'Drama', 'Thriller']	['1993']	106469	NULL	4.0
3763	['F/X']	['Action', 'Crime', 'Thriller']	['1986']	89118	NULL	3.22
3764	['F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion)']	['Action', 'Crime', 'Thriller']	['1991']	101846	NULL	2.3
3765	['Hot Spot, The']	['Crime', 'Drama', 'Romance']	['1990']	99797	NULL	3.0
3766	['Missing in Action']	['Action', 'War']	['1984']	87727	NULL	2.08
3767	['Missing in Action 2: The Beginning']	['Action', 'War']	['1985']	89604	NULL	1.67
3768	['Braddock: Missing in Action III']	['Action', 'War']	['1988']	94792	NULL	1.25
3769	['Thunderbolt and Lightfoot']	['Action']	['1974']	72288	NULL	3.33
3770	['Dreamscape']	['Horror', 'Sci-Fi', 'Thriller']	['1984']	87175	NULL	2.67
3771	['The Golden Voyage of Sinbad']	['Action', 'Adventure', 'Fantasy']	['1973']	71569	NULL	4.0
3773	['House Party']	['Comedy']	['1990']	99800	NULL	2.0
3774	['House Party 2']	['Comedy', 'Drama', 'Romance']	['1991']	102065	NULL	0.75
3783	['Croupier']	['Crime', 'Drama']	['1998']	159382	NULL	3.95
3784	['Kid, The']	['Comedy', 'Fantasy']	['2000']	219854	NULL	2.59
3785	['Scary Movie']	['Comedy', 'Horror']	['2000']	175142	NULL	2.92
3786	"[""But I'm a Cheerleader""]"	['Comedy']	['1999']	179116	NULL	2.62
3787	['Shower (Xizao)']	['Comedy']	['Xizao', '1999']	215369	NULL	4.0
3788	['Blow-Up (Blowup)']	['Drama', 'Mystery']	['Blowup', '1966']	60176	NULL	3.67
3789	['Pawnbroker, The']	['Drama']	['1964']	59575	NULL	3.5
3790	['Groove']	['Drama']	['2000']	212974	NULL	4.0
3791	['Footloose']	['Drama']	['1984']	87277	NULL	3.19
3792	['Duel in the Sun']	['Drama', 'Romance', 'Western']	['1946']	38499	NULL	5.0
3793	['X-Men']	['Action', 'Adventure', 'Sci-Fi']	['2000']	120903	['action', 'comic book', 'hugh jackman', 'marvel', 'superhero']	3.7
3794	['Chuck & Buck']	['Comedy', 'Drama']	['2000']	200530	NULL	2.5
3795	['Five Senses, The']	['Drama']	['1999']	168794	NULL	5.0
3797	['In Crowd, The']	['Thriller']	['2000']	163676	NULL	2.67
3798	['What Lies Beneath']	['Drama', 'Horror', 'Mystery']	['2000']	161081	NULL	3.2
3799	['Pokémon the Movie 2000']	['Animation', 'Children']	['2000']	210234	NULL	1.58
3801	['Anatomy of a Murder']	['Drama', 'Mystery']	['1959']	52561	['court']	4.0
3802	['Freejack']	['Action', 'Sci-Fi']	['1992']	104299	NULL	2.0
3806	"[""Mackenna's Gold""]"	['Western']	['1969']	64615	NULL	3.0
3807	['Sinbad and the Eye of the Tiger']	['Adventure', 'Fantasy']	['1977']	76716	NULL	3.0
3808	['Two Women (Ciociara, La)']	['Drama', 'War']	['1960']	54749	NULL	4.0
3809	['What About Bob?']	['Comedy']	['1991']	103241	NULL	3.27
3810	['White Sands']	['Drama', 'Thriller']	['1992']	105813	NULL	3.0
3811	['Breaker Morant']	['Drama', 'War']	['1980']	80310	['court']	3.93
3812	['Everything You Always Wanted to Know About Sex * But Were Afraid to Ask']	['Comedy']	['1972']	68555	NULL	3.46
3813	['Interiors']	['Drama']	['1978']	77742	NULL	4.17
3814	['Love and Death']	['Comedy']	['1975']	73312	NULL	4.22
3816	['Official Story, The (La historia oficial)']	['Drama']	['1985']	89276	['missing children']	4.0
3819	['Tampopo']	['Comedy']	['1985']	92048	NULL	4.0
3821	['Nutty Professor II: The Klumps']	['Comedy']	['2000']	144528	NULL	2.28
3822	['Girl on the Bridge, The (Fille sur le pont, La)']	['Drama', 'Romance']	['1999']	144201	NULL	4.12
3823	['Wonderland']	['Drama']	['1999']	171865	NULL	4.0
3824	['Autumn in New York']	['Drama', 'Romance']	['2000']	174480	NULL	2.41
3825	['Coyote Ugly']	['Comedy', 'Drama', 'Romance']	['2000']	200550	NULL	2.74
3826	['Hollow Man']	['Horror', 'Sci-Fi', 'Thriller']	['2000']	164052	NULL	2.29
3827	['Space Cowboys']	['Action', 'Adventure', 'Comedy', 'Sci-Fi']	['2000']	186566	NULL	2.89
3830	['Psycho Beach Party']	['Comedy', 'Horror', 'Thriller']	['2000']	206226	NULL	1.5
3831	['Saving Grace']	['Comedy']	['2000']	195234	NULL	3.91
3832	['Black Sabbath (Tre volti della paura, I)']	['Horror']	['1963']	57603	NULL	4.0
3833	"[""Brain That Wouldn't Die, The""]"	['Horror', 'Sci-Fi']	['1962']	52646	NULL	1.5
3834	['Bronco Billy']	['Adventure', 'Drama', 'Romance']	['1980']	80472	NULL	3.0
3835	['Crush, The']	['Thriller']	['1993']	106627	NULL	2.17
3836	"[""Kelly's Heroes""]"	['Action', 'Comedy', 'War']	['1970']	65938	NULL	4.13
3837	['Phantasm II']	['Action', 'Fantasy', 'Horror', 'Sci-Fi', 'Thriller']	['1988']	95863	NULL	2.5
3838	['Phantasm III: Lord of the Dead']	['Horror']	['1994']	110823	NULL	2.0
3839	['Phantasm IV: Oblivion']	['Horror']	['1998']	138703	NULL	1.67
3840	['Pumpkinhead']	['Horror']	['1988']	95925	NULL	2.4
3841	['Air America']	['Action', 'Comedy']	['1990']	99005	NULL	2.83
3843	['Sleepaway Camp']	['Horror']	['1983']	86320	NULL	2.38
3844	['Steel Magnolias']	['Drama']	['1989']	98384	['diabetes']	3.33
3845	['And God Created Woman (Et Dieu... créa la femme)']	['Drama']	['1956']	49189	NULL	4.0
3846	['Easy Money']	['Comedy']	['1983']	85470	NULL	3.62
3847	['Ilsa, She Wolf of the SS']	['Horror']	['1974']	71650	NULL	2.0
3849	['The Spiral Staircase']	['Horror', 'Mystery', 'Thriller']	['1945']	38975	['disability']	4.0
3851	"[""I'm the One That I Want""]"	['Comedy']	['2000']	251739	NULL	5.0
3852	['Tao of Steve, The']	['Comedy']	['2000']	234853	NULL	3.38
3855	['Affair of Love, An (Liaison pornographique, Une)']	['Drama', 'Romance']	['1999']	204709	NULL	4.75
3857	['Bless the Child']	['Thriller']	['2000']	163983	NULL	4.0
3858	['Cecil B. DeMented']	['Comedy']	['2000']	173716	NULL	3.5
3859	['Eyes of Tammy Faye, The']	['Documentary']	['2000']	233687	['In Netflix queue', 'televangelist']	3.75
3861	['Replacements, The']	['Comedy']	['2000']	191397	NULL	2.68
3862	['About Adam']	['Comedy']	['2000']	199314	NULL	3.75
3863	['Cell, The']	['Drama', 'Horror', 'Thriller']	['2000']	209958	NULL	3.04
3864	['Godzilla 2000 (Gojira ni-sen mireniamu)']	['Action', 'Adventure', 'Sci-Fi']	['1999']	188640	NULL	2.1
3865	['Original Kings of Comedy, The']	['Comedy', 'Documentary']	['2000']	236388	NULL	3.25
3868	['Naked Gun: From the Files of Police Squad!, The']	['Action', 'Comedy', 'Crime', 'Romance']	['1988']	95705	NULL	3.4
3869	['Naked Gun 2 1/2: The Smell of Fear, The']	['Comedy']	['1991']	102510	NULL	3.42
3870	['Our Town']	['Drama']	['1940']	32881	NULL	3.0
3871	['Shane']	['Drama', 'Western']	['1953']	46303	NULL	3.9
3872	['Suddenly, Last Summer']	['Drama']	['1959']	53318	NULL	3.5
3873	['Cat Ballou']	['Comedy', 'Western']	['1965']	59017	NULL	3.14
3877	['Supergirl']	['Action', 'Adventure', 'Fantasy']	['1984']	88206	['superhero']	2.22
3879	['Art of War, The']	['Action', 'Thriller']	['2000']	160009	NULL	2.0
3882	['Bring It On']	['Comedy']	['2000']	204946	NULL	2.69
3884	['Crew, The']	['Comedy']	['2000']	198386	NULL	1.5
3888	['Skipped Parts']	['Drama', 'Romance']	['2000']	209322	NULL	4.0
3889	['Highlander: Endgame (Highlander IV)']	['Action', 'Adventure', 'Fantasy']	['2000']	144964	NULL	2.25
3893	['Nurse Betty']	['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']	['2000']	171580	NULL	3.34
3894	['Solas']	['Drama']	['1999']	190798	NULL	4.0
3895	['Watcher, The']	['Crime', 'Thriller']	['2000']	204626	NULL	1.5
3896	['Way of the Gun, The']	['Crime', 'Thriller']	['2000']	202677	NULL	3.12
3897	['Almost Famous']	['Drama']	['2000']	181875	['music', 'journalism', 'Rolling Stone']	3.87
3898	['Bait']	['Action', 'Comedy']	['2000']	211938	NULL	2.5
3899	['Circus']	['Crime', 'Drama', 'Thriller']	['2000']	191037	NULL	1.0
3900	['Crime and Punishment in Suburbia']	['Comedy', 'Drama']	['2000']	197384	NULL	4.0
3901	['Duets']	['Comedy', 'Drama']	['2000']	134630	NULL	3.25
3906	['Under Suspicion']	['Crime', 'Thriller']	['2000']	164212	NULL	2.5
3908	['Urban Legends: Final Cut']	['Horror']	['2000']	192731	NULL	1.5
3909	['Woman on Top']	['Comedy', 'Romance']	['2000']	206420	NULL	2.0
3910	['Dancer in the Dark']	['Drama', 'Musical']	['2000']	168629	['blindness', 'factory']	3.98
3911	['Best in Show']	['Comedy']	['2000']	218839	['satire', 'Dogs']	3.69
3912	['Beautiful']	['Comedy', 'Drama']	['2000']	210567	NULL	2.5
3914	['Broken Hearts Club, The']	['Drama']	['2000']	222850	NULL	4.0
3915	['Girlfight']	['Drama']	['2000']	210075	NULL	3.67
3916	['Remember the Titans']	['Drama']	['2000']	210945	NULL	3.74
3917	['Hellraiser']	['Horror']	['1987']	93177	NULL	3.37
3918	['Hellbound: Hellraiser II']	['Horror']	['1988']	95294	NULL	3.28
3919	['Hellraiser III: Hell on Earth']	['Horror']	['1992']	104409	NULL	2.5
3920	['Faraway, So Close (In weiter Ferne, so nah!)']	['Drama', 'Fantasy', 'Mystery', 'Romance']	['1993']	107209	NULL	4.0
3922	['Bikini Beach']	['Comedy']	['1964']	57887	NULL	1.0
3925	['Stranger Than Paradise']	['Comedy', 'Drama']	['1984']	88184	NULL	3.92
3926	['Voyage to the Bottom of the Sea']	['Adventure', 'Sci-Fi']	['1961']	55608	NULL	3.0
3927	['Fantastic Voyage']	['Adventure', 'Sci-Fi']	['1966']	60397	NULL	2.67
3928	['Abbott and Costello Meet Frankenstein']	['Comedy', 'Horror']	['1948']	40068	NULL	3.75
3929	['Bank Dick, The']	['Comedy']	['1940']	32234	NULL	2.5
3930	['Creature from the Black Lagoon, The']	['Adventure', 'Horror', 'Sci-Fi']	['1954']	46876	NULL	2.12
3932	['Invisible Man, The']	['Horror', 'Sci-Fi']	['1933']	24184	['invisibility']	3.5
3933	['Killer Shrews, The']	['Horror', 'Sci-Fi']	['1959']	52969	NULL	0.5
3937	['Runaway']	['Sci-Fi', 'Thriller']	['1984']	88024	NULL	2.62
3938	['Slumber Party Massacre, The']	['Horror']	['1982']	84695	NULL	2.75
3939	['Slumber Party Massacre II']	['Horror']	['1987']	93996	NULL	5.0
3940	['Slumber Party Massacre III']	['Horror']	['1990']	100639	NULL	5.0
3941	['Sorority House Massacre']	['Horror']	['1986']	91990	NULL	5.0
3942	['Sorority House Massacre II']	['Horror']	['1990']	100663	NULL	5.0
3943	['Bamboozled']	['Comedy']	['2000']	215545	NULL	2.94
3945	['Digimon: The Movie']	['Adventure', 'Animation', 'Children']	['2000']	259974	NULL	3.0
3946	['Get Carter']	['Action', 'Drama', 'Thriller']	['2000']	208988	NULL	2.5
3947	['Get Carter']	['Action', 'Crime', 'Drama', 'Thriller']	['1971']	67128	NULL	3.33
3948	['Meet the Parents']	['Comedy']	['2000']	212338	['comedy', 'Robert De Niro']	3.42
3949	['Requiem for a Dream']	['Drama']	['2000']	180093	['drug abuse', 'depressing', 'psychology']	3.92
3950	['Tigerland']	['Drama']	['2000']	170691	NULL	3.56
3951	['Two Family House']	['Drama']	['2000']	202641	['In Netflix queue']	5.0
3952	['Contender, The']	['Drama', 'Thriller']	['2000']	208874	NULL	3.07
3953	['Dr. T and the Women']	['Comedy', 'Romance']	['2000']	205271	NULL	2.12
3955	['Ladies Man, The']	['Comedy']	['2000']	213790	NULL	1.58
3957	['Billy Jack']	['Action', 'Drama']	['1971']	66832	NULL	2.67
3958	['Billy Jack Goes to Washington']	['Drama']	['1977']	75754	NULL	2.0
3959	['Time Machine, The']	['Action', 'Adventure', 'Sci-Fi']	['1960']	54387	NULL	3.62
3962	['Ghoulies II']	['Comedy', 'Horror']	['1987']	93091	NULL	1.5
3963	['Unsinkable Molly Brown, The']	['Musical']	['1964']	58708	NULL	3.75
3964	['Adventures of Ichabod and Mr. Toad, The']	['Animation', 'Children']	['1949']	41094	NULL	3.0
3965	['Strange Love of Martha Ivers, The']	['Drama', 'Film-Noir']	['1946']	38988	NULL	3.5
3966	['Detour']	['Crime', 'Film-Noir']	['1945']	37638	NULL	3.5
3967	['Billy Elliot']	['Drama']	['2000']	249462	['ballet']	3.85
3968	['Bedazzled']	['Comedy']	['2000']	230030	NULL	3.07
3969	['Pay It Forward']	['Drama']	['2000']	223897	NULL	3.44
3971	['Private Eyes, The']	['Comedy', 'Mystery']	['1981']	81376	NULL	2.75
3972	['Legend of Drunken Master, The (Jui kuen II)']	['Action', 'Comedy']	['1994']	111512	NULL	4.12
3973	['Book of Shadows: Blair Witch 2']	['Crime', 'Horror', 'Mystery', 'Thriller']	['2000']	229260	NULL	1.12
3974	['Little Vampire, The']	['Adventure', 'Children']	['2000']	192255	NULL	3.0
3977	"[""Charlie's Angels""]"	['Action', 'Comedy']	['2000']	160127	NULL	2.72
3978	['Legend of Bagger Vance, The']	['Drama', 'Romance']	['2000']	146984	NULL	3.07
3979	['Little Nicky']	['Comedy']	['2000']	185431	NULL	2.5
3980	['Men of Honor']	['Drama']	['2000']	203019	NULL	3.39
3981	['Red Planet']	['Action', 'Sci-Fi', 'Thriller']	['2000']	199753	NULL	2.35
3983	['You Can Count on Me']	['Drama', 'Romance']	['2000']	203230	['family']	4.17
3984	['Diamonds Are Forever']	['Action', 'Adventure', 'Thriller']	['1971']	66995	NULL	3.5
